order_id,order_code,customer_id,sku_id,quantity,unit_price,total_value,channel,status,order_date,required_date,created_at
3321,ORD-20230514-03321,4092,275,1,185.01,185.01,mobile_app,shipped,2023-05-14 22:05:00,2023-05-19 22:05:00,2023-05-14 22:05:00
3322,ORD-20230425-03322,532,29,2,88.95,177.9,mobile_app,delivered,2023-04-25 11:14:00,2023-04-30 11:14:00,2023-04-25 11:14:00
3323,ORD-20231220-03323,903,381,2,281.12,562.24,website,delivered,2023-12-20 08:08:00,2023-12-22 08:08:00,2023-12-20 08:08:00
3324,ORD-20230621-03324,256,294,4,530.88,2123.52,website,delivered,2023-06-21 18:17:00,2023-06-26 18:17:00,2023-06-21 18:17:00
3325,ORD-20230326-03325,1631,387,2,75.23,150.46,website,shipped,2023-03-26 17:37:00,2023-04-02 17:37:00,2023-03-26 17:37:00
3326,ORD-20230410-03326,1702,373,1,52.36,52.36,website,shipped,2023-04-10 10:07:00,2023-04-15 10:07:00,2023-04-10 10:07:00
3327,ORD-20231220-03327,481,391,1,105.26,105.26,marketplace,delivered,2023-12-20 17:49:00,2023-12-22 17:49:00,2023-12-20 17:49:00
3328,ORD-20231001-03328,2879,264,1,387.3,387.3,marketplace,delivered,2023-10-01 19:00:00,2023-10-08 19:00:00,2023-10-01 19:00:00
3329,ORD-20231120-03329,890,71,3,119.79,359.37,mobile_app,shipped,2023-11-20 08:32:00,2023-11-25 08:32:00,2023-11-20 08:32:00
3330,ORD-20231008-03330,467,334,5,595.11,2975.55,mobile_app,delivered,2023-10-08 22:24:00,2023-10-11 22:24:00,2023-10-08 22:24:00
3331,ORD-20230824-03331,2159,308,5,74.0,370.0,website,delivered,2023-08-24 11:45:00,2023-08-27 11:45:00,2023-08-24 11:45:00
3332,ORD-20230706-03332,2170,367,3,57.27,171.81,marketplace,delivered,2023-07-06 17:12:00,2023-07-09 17:12:00,2023-07-06 17:12:00
3333,ORD-20230528-03333,1402,84,2,67.54,135.08,mobile_app,delivered,2023-05-28 11:28:00,2023-05-31 11:28:00,2023-05-28 11:28:00
3334,ORD-20230909-03334,687,94,2,63.18,126.36,marketplace,delivered,2023-09-09 09:31:00,2023-09-16 09:31:00,2023-09-09 09:31:00
3335,ORD-20231121-03335,60,444,3,21.23,63.69,website,delivered,2023-11-21 15:39:00,2023-11-27 15:39:00,2023-11-21 15:39:00
3336,ORD-20231118-03336,136,371,2,50.55,101.1,website,delivered,2023-11-18 21:51:00,2023-11-25 21:51:00,2023-11-18 21:51:00
3337,ORD-20231207-03337,1145,455,1,444.13,444.13,marketplace,delivered,2023-12-07 11:56:00,2023-12-12 11:56:00,2023-12-07 11:56:00
3338,ORD-20231228-03338,2092,375,5,76.26,381.3,mobile_app,shipped,2023-12-28 21:09:00,2024-01-04 21:09:00,2023-12-28 21:09:00
3339,ORD-20231121-03339,2160,298,4,167.01,668.04,website,cancelled,2023-11-21 15:34:00,2023-11-28 15:34:00,2023-11-21 15:34:00
3340,ORD-20231202-03340,4207,327,2,303.74,607.48,website,shipped,2023-12-02 12:06:00,2023-12-04 12:06:00,2023-12-02 12:06:00
3341,ORD-20230509-03341,4558,444,4,21.23,84.92,website,cancelled,2023-05-09 21:24:00,2023-05-16 21:24:00,2023-05-09 21:24:00
3342,ORD-20231109-03342,3120,289,5,112.75,563.75,website,delivered,2023-11-09 10:23:00,2023-11-13 10:23:00,2023-11-09 10:23:00
3343,ORD-20230319-03343,1623,319,3,169.47,508.41,website,delivered,2023-03-19 21:31:00,2023-03-26 21:31:00,2023-03-19 21:31:00
3344,ORD-20230928-03344,2873,77,2,54.48,108.96,mobile_app,delivered,2023-09-28 14:50:00,2023-10-03 14:50:00,2023-09-28 14:50:00
3345,ORD-20230620-03345,3733,239,5,74.26,371.3,website,delivered,2023-06-20 18:01:00,2023-06-22 18:01:00,2023-06-20 18:01:00
3346,ORD-20231215-03346,376,356,1,67.51,67.51,website,delivered,2023-12-15 17:38:00,2023-12-22 17:38:00,2023-12-15 17:38:00
3347,ORD-20230808-03347,1677,138,4,56.48,225.92,website,delivered,2023-08-08 22:21:00,2023-08-13 22:21:00,2023-08-08 22:21:00
3348,ORD-20230801-03348,180,98,3,102.57,307.71,website,shipped,2023-08-01 13:10:00,2023-08-04 13:10:00,2023-08-01 13:10:00
3349,ORD-20231117-03349,3065,156,2,32.12,64.24,website,returned,2023-11-17 18:45:00,2023-11-19 18:45:00,2023-11-17 18:45:00
3350,ORD-20230705-03350,3921,121,4,75.94,303.76,mobile_app,delivered,2023-07-05 14:30:00,2023-07-09 14:30:00,2023-07-05 14:30:00
3351,ORD-20230110-03351,3695,107,3,179.23,537.69,mobile_app,delivered,2023-01-10 15:57:00,2023-01-13 15:57:00,2023-01-10 15:57:00
3352,ORD-20230222-03352,1377,211,4,689.59,2758.36,website,delivered,2023-02-22 21:18:00,2023-02-25 21:18:00,2023-02-22 21:18:00
3353,ORD-20231107-03353,1030,454,1,142.46,142.46,mobile_app,delivered,2023-11-07 12:02:00,2023-11-09 12:02:00,2023-11-07 12:02:00
3354,ORD-20231005-03354,1936,257,2,100.02,200.04,website,delivered,2023-10-05 10:38:00,2023-10-08 10:38:00,2023-10-05 10:38:00
3355,ORD-20230505-03355,4988,91,4,148.6,594.4,website,delivered,2023-05-05 11:23:00,2023-05-10 11:23:00,2023-05-05 11:23:00
3356,ORD-20230714-03356,3801,32,2,142.45,284.9,website,delivered,2023-07-14 12:28:00,2023-07-17 12:28:00,2023-07-14 12:28:00
3357,ORD-20230619-03357,116,345,5,235.86,1179.3,website,delivered,2023-06-19 10:40:00,2023-06-26 10:40:00,2023-06-19 10:40:00
3358,ORD-20231213-03358,572,190,4,32.26,129.04,website,delivered,2023-12-13 18:23:00,2023-12-16 18:23:00,2023-12-13 18:23:00
3359,ORD-20230121-03359,2167,405,5,80.42,402.1,marketplace,delivered,2023-01-21 22:13:00,2023-01-27 22:13:00,2023-01-21 22:13:00
3360,ORD-20231228-03360,3425,329,5,278.43,1392.15,website,delivered,2023-12-28 10:46:00,2024-01-03 10:46:00,2023-12-28 10:46:00
3361,ORD-20230319-03361,3112,389,5,37.25,186.25,website,cancelled,2023-03-19 15:20:00,2023-03-26 15:20:00,2023-03-19 15:20:00
3362,ORD-20231211-03362,4293,139,3,62.39,187.17,mobile_app,delivered,2023-12-11 11:25:00,2023-12-16 11:25:00,2023-12-11 11:25:00
3363,ORD-20230919-03363,309,345,1,235.86,235.86,website,delivered,2023-09-19 11:13:00,2023-09-25 11:13:00,2023-09-19 11:13:00
3364,ORD-20230512-03364,2391,136,2,289.46,578.92,website,delivered,2023-05-12 13:16:00,2023-05-19 13:16:00,2023-05-12 13:16:00
3365,ORD-20230527-03365,4464,472,2,170.27,340.54,website,shipped,2023-05-27 13:26:00,2023-05-30 13:26:00,2023-05-27 13:26:00
3366,ORD-20230324-03366,1990,321,2,38.87,77.74,marketplace,shipped,2023-03-24 19:04:00,2023-03-27 19:04:00,2023-03-24 19:04:00
3367,ORD-20230325-03367,413,159,1,64.99,64.99,website,delivered,2023-03-25 12:53:00,2023-03-28 12:53:00,2023-03-25 12:53:00
3368,ORD-20231117-03368,12,136,5,289.46,1447.3,website,delivered,2023-11-17 09:05:00,2023-11-20 09:05:00,2023-11-17 09:05:00
3369,ORD-20230912-03369,15,92,5,507.22,2536.1,mobile_app,delivered,2023-09-12 11:43:00,2023-09-18 11:43:00,2023-09-12 11:43:00
3370,ORD-20230914-03370,217,345,4,235.86,943.44,website,delivered,2023-09-14 13:21:00,2023-09-19 13:21:00,2023-09-14 13:21:00
3371,ORD-20230508-03371,163,110,3,388.4,1165.2,mobile_app,delivered,2023-05-08 16:42:00,2023-05-11 16:42:00,2023-05-08 16:42:00
3372,ORD-20230719-03372,4867,297,3,30.63,91.89,website,delivered,2023-07-19 11:10:00,2023-07-25 11:10:00,2023-07-19 11:10:00
3373,ORD-20231124-03373,1328,136,4,289.46,1157.84,website,shipped,2023-11-24 15:11:00,2023-12-01 15:11:00,2023-11-24 15:11:00
3374,ORD-20231223-03374,4316,330,1,595.31,595.31,website,delivered,2023-12-23 21:29:00,2023-12-27 21:29:00,2023-12-23 21:29:00
3375,ORD-20231227-03375,2012,398,2,184.21,368.42,website,delivered,2023-12-27 09:09:00,2023-12-30 09:09:00,2023-12-27 09:09:00
3376,ORD-20230115-03376,1083,385,3,28.87,86.61,marketplace,delivered,2023-01-15 17:28:00,2023-01-20 17:28:00,2023-01-15 17:28:00
3377,ORD-20230722-03377,4807,377,2,88.63,177.26,marketplace,shipped,2023-07-22 09:30:00,2023-07-27 09:30:00,2023-07-22 09:30:00
3378,ORD-20230518-03378,1528,91,4,148.6,594.4,website,delivered,2023-05-18 20:14:00,2023-05-23 20:14:00,2023-05-18 20:14:00
3379,ORD-20231010-03379,3161,39,2,196.53,393.06,website,delivered,2023-10-10 12:04:00,2023-10-14 12:04:00,2023-10-10 12:04:00
3380,ORD-20230927-03380,1897,347,5,42.07,210.35,marketplace,delivered,2023-09-27 16:29:00,2023-09-29 16:29:00,2023-09-27 16:29:00
3381,ORD-20231006-03381,65,184,3,206.09,618.27,website,shipped,2023-10-06 22:44:00,2023-10-11 22:44:00,2023-10-06 22:44:00
3382,ORD-20231124-03382,2541,217,3,61.21,183.63,website,delivered,2023-11-24 20:52:00,2023-11-28 20:52:00,2023-11-24 20:52:00
3383,ORD-20231017-03383,2436,13,2,141.1,282.2,website,shipped,2023-10-17 17:55:00,2023-10-20 17:55:00,2023-10-17 17:55:00
3384,ORD-20230110-03384,3864,130,5,262.13,1310.65,mobile_app,delivered,2023-01-10 22:33:00,2023-01-14 22:33:00,2023-01-10 22:33:00
3385,ORD-20230709-03385,3015,15,2,128.96,257.92,website,returned,2023-07-09 16:25:00,2023-07-12 16:25:00,2023-07-09 16:25:00
3386,ORD-20230903-03386,4802,436,4,395.91,1583.64,website,shipped,2023-09-03 12:09:00,2023-09-06 12:09:00,2023-09-03 12:09:00
3387,ORD-20231105-03387,98,124,5,374.74,1873.7,mobile_app,delivered,2023-11-05 11:49:00,2023-11-12 11:49:00,2023-11-05 11:49:00
3388,ORD-20230316-03388,4149,279,5,23.08,115.4,website,delivered,2023-03-16 13:52:00,2023-03-23 13:52:00,2023-03-16 13:52:00
3389,ORD-20231208-03389,1500,16,2,37.22,74.44,mobile_app,delivered,2023-12-08 16:29:00,2023-12-12 16:29:00,2023-12-08 16:29:00
3390,ORD-20230307-03390,419,333,2,87.49,174.98,website,shipped,2023-03-07 12:43:00,2023-03-11 12:43:00,2023-03-07 12:43:00
3391,ORD-20230905-03391,4541,159,1,64.99,64.99,marketplace,delivered,2023-09-05 18:19:00,2023-09-12 18:19:00,2023-09-05 18:19:00
3392,ORD-20231211-03392,3014,447,3,31.18,93.54,website,delivered,2023-12-11 19:30:00,2023-12-16 19:30:00,2023-12-11 19:30:00
3393,ORD-20230908-03393,3908,444,3,21.23,63.69,mobile_app,delivered,2023-09-08 18:35:00,2023-09-11 18:35:00,2023-09-08 18:35:00
3394,ORD-20230820-03394,4242,159,2,64.99,129.98,website,cancelled,2023-08-20 13:29:00,2023-08-23 13:29:00,2023-08-20 13:29:00
3395,ORD-20230512-03395,335,449,5,211.73,1058.65,mobile_app,delivered,2023-05-12 09:32:00,2023-05-18 09:32:00,2023-05-12 09:32:00
3396,ORD-20231225-03396,2290,499,5,101.41,507.05,website,delivered,2023-12-25 10:21:00,2023-12-28 10:21:00,2023-12-25 10:21:00
3397,ORD-20231206-03397,72,407,3,142.63,427.89,website,delivered,2023-12-06 19:03:00,2023-12-08 19:03:00,2023-12-06 19:03:00
3398,ORD-20230818-03398,371,419,4,72.28,289.12,marketplace,delivered,2023-08-18 11:15:00,2023-08-24 11:15:00,2023-08-18 11:15:00
3399,ORD-20230928-03399,3192,128,1,257.19,257.19,website,delivered,2023-09-28 19:31:00,2023-10-05 19:31:00,2023-09-28 19:31:00
3400,ORD-20230412-03400,1171,287,4,149.81,599.24,website,delivered,2023-04-12 10:39:00,2023-04-16 10:39:00,2023-04-12 10:39:00
3401,ORD-20231218-03401,3513,29,4,88.95,355.8,website,delivered,2023-12-18 22:04:00,2023-12-23 22:04:00,2023-12-18 22:04:00
3402,ORD-20231219-03402,4023,42,1,123.04,123.04,mobile_app,delivered,2023-12-19 22:02:00,2023-12-22 22:02:00,2023-12-19 22:02:00
3403,ORD-20230227-03403,2821,500,2,193.17,386.34,marketplace,delivered,2023-02-27 22:44:00,2023-03-04 22:44:00,2023-02-27 22:44:00
3404,ORD-20231206-03404,4502,159,2,64.99,129.98,website,delivered,2023-12-06 15:59:00,2023-12-12 15:59:00,2023-12-06 15:59:00
3405,ORD-20230528-03405,2895,370,2,256.79,513.58,mobile_app,delivered,2023-05-28 09:24:00,2023-06-01 09:24:00,2023-05-28 09:24:00
3406,ORD-20230621-03406,3685,394,3,212.53,637.59,website,delivered,2023-06-21 19:03:00,2023-06-24 19:03:00,2023-06-21 19:03:00
3407,ORD-20230828-03407,4100,425,4,148.86,595.44,website,shipped,2023-08-28 21:08:00,2023-09-01 21:08:00,2023-08-28 21:08:00
3408,ORD-20230208-03408,23,499,4,101.41,405.64,website,delivered,2023-02-08 12:34:00,2023-02-15 12:34:00,2023-02-08 12:34:00
3409,ORD-20230606-03409,4987,121,4,75.94,303.76,mobile_app,delivered,2023-06-06 10:27:00,2023-06-13 10:27:00,2023-06-06 10:27:00
3410,ORD-20231108-03410,1258,16,2,37.22,74.44,mobile_app,delivered,2023-11-08 11:19:00,2023-11-13 11:19:00,2023-11-08 11:19:00
3411,ORD-20230809-03411,3666,207,1,291.58,291.58,mobile_app,shipped,2023-08-09 19:19:00,2023-08-11 19:19:00,2023-08-09 19:19:00
3412,ORD-20230820-03412,2428,64,1,238.69,238.69,mobile_app,delivered,2023-08-20 19:52:00,2023-08-23 19:52:00,2023-08-20 19:52:00
3413,ORD-20230512-03413,2924,9,2,94.93,189.86,mobile_app,shipped,2023-05-12 10:56:00,2023-05-18 10:56:00,2023-05-12 10:56:00
3414,ORD-20230826-03414,4178,176,4,391.09,1564.36,marketplace,delivered,2023-08-26 18:42:00,2023-08-28 18:42:00,2023-08-26 18:42:00
3415,ORD-20230324-03415,809,387,5,75.23,376.15,website,delivered,2023-03-24 16:15:00,2023-03-28 16:15:00,2023-03-24 16:15:00
3416,ORD-20230627-03416,2547,282,5,47.89,239.45,website,delivered,2023-06-27 16:51:00,2023-07-01 16:51:00,2023-06-27 16:51:00
3417,ORD-20230927-03417,558,155,3,724.18,2172.54,website,shipped,2023-09-27 09:27:00,2023-10-04 09:27:00,2023-09-27 09:27:00
3418,ORD-20230828-03418,4904,327,2,303.74,607.48,website,returned,2023-08-28 18:38:00,2023-08-30 18:38:00,2023-08-28 18:38:00
3419,ORD-20230719-03419,675,115,4,349.34,1397.36,website,delivered,2023-07-19 20:50:00,2023-07-25 20:50:00,2023-07-19 20:50:00
3420,ORD-20230227-03420,982,5,2,286.45,572.9,website,delivered,2023-02-27 15:05:00,2023-03-02 15:05:00,2023-02-27 15:05:00
3421,ORD-20230110-03421,1182,380,5,118.1,590.5,mobile_app,delivered,2023-01-10 20:37:00,2023-01-16 20:37:00,2023-01-10 20:37:00
3422,ORD-20231121-03422,4237,310,4,43.87,175.48,marketplace,delivered,2023-11-21 13:57:00,2023-11-24 13:57:00,2023-11-21 13:57:00
3423,ORD-20230507-03423,2647,378,5,250.6,1253.0,website,delivered,2023-05-07 11:51:00,2023-05-12 11:51:00,2023-05-07 11:51:00
3424,ORD-20231109-03424,4791,16,4,37.22,148.88,website,delivered,2023-11-09 16:54:00,2023-11-15 16:54:00,2023-11-09 16:54:00
3425,ORD-20230109-03425,4564,410,4,113.36,453.44,website,delivered,2023-01-09 20:59:00,2023-01-16 20:59:00,2023-01-09 20:59:00
3426,ORD-20230318-03426,4832,307,5,74.21,371.05,mobile_app,delivered,2023-03-18 14:55:00,2023-03-20 14:55:00,2023-03-18 14:55:00
3427,ORD-20230625-03427,3944,280,1,20.2,20.2,mobile_app,delivered,2023-06-25 14:09:00,2023-06-29 14:09:00,2023-06-25 14:09:00
3428,ORD-20231211-03428,4344,311,5,511.11,2555.55,mobile_app,delivered,2023-12-11 11:05:00,2023-12-13 11:05:00,2023-12-11 11:05:00
3429,ORD-20230708-03429,3919,427,4,93.24,372.96,mobile_app,delivered,2023-07-08 09:24:00,2023-07-13 09:24:00,2023-07-08 09:24:00
3430,ORD-20230913-03430,1252,294,3,530.88,1592.64,mobile_app,returned,2023-09-13 21:16:00,2023-09-18 21:16:00,2023-09-13 21:16:00
3431,ORD-20230627-03431,3158,292,2,213.59,427.18,mobile_app,delivered,2023-06-27 19:07:00,2023-06-29 19:07:00,2023-06-27 19:07:00
3432,ORD-20231220-03432,2759,497,2,191.12,382.24,marketplace,delivered,2023-12-20 11:10:00,2023-12-27 11:10:00,2023-12-20 11:10:00
3433,ORD-20231212-03433,2528,373,5,52.36,261.8,website,delivered,2023-12-12 08:54:00,2023-12-19 08:54:00,2023-12-12 08:54:00
3434,ORD-20231013-03434,1443,225,4,146.44,585.76,marketplace,shipped,2023-10-13 17:59:00,2023-10-19 17:59:00,2023-10-13 17:59:00
3435,ORD-20230702-03435,237,354,2,28.17,56.34,website,cancelled,2023-07-02 16:09:00,2023-07-09 16:09:00,2023-07-02 16:09:00
3436,ORD-20231008-03436,2638,191,5,59.38,296.9,mobile_app,returned,2023-10-08 08:32:00,2023-10-13 08:32:00,2023-10-08 08:32:00
3437,ORD-20230512-03437,2283,114,2,285.89,571.78,website,delivered,2023-05-12 16:30:00,2023-05-15 16:30:00,2023-05-12 16:30:00
3438,ORD-20230913-03438,4915,298,2,167.01,334.02,marketplace,delivered,2023-09-13 18:52:00,2023-09-15 18:52:00,2023-09-13 18:52:00
3439,ORD-20230912-03439,598,464,2,124.1,248.2,website,delivered,2023-09-12 21:29:00,2023-09-19 21:29:00,2023-09-12 21:29:00
3440,ORD-20231109-03440,671,465,1,455.87,455.87,mobile_app,delivered,2023-11-09 18:23:00,2023-11-15 18:23:00,2023-11-09 18:23:00
3441,ORD-20231105-03441,2091,168,2,228.03,456.06,marketplace,delivered,2023-11-05 14:12:00,2023-11-09 14:12:00,2023-11-05 14:12:00
3442,ORD-20230601-03442,2507,268,1,27.05,27.05,website,delivered,2023-06-01 18:04:00,2023-06-04 18:04:00,2023-06-01 18:04:00
3443,ORD-20231111-03443,4319,104,3,55.17,165.51,marketplace,shipped,2023-11-11 19:21:00,2023-11-16 19:21:00,2023-11-11 19:21:00
3444,ORD-20230313-03444,4818,499,5,101.41,507.05,website,delivered,2023-03-13 16:03:00,2023-03-15 16:03:00,2023-03-13 16:03:00
3445,ORD-20230518-03445,1584,492,3,387.92,1163.76,website,shipped,2023-05-18 14:24:00,2023-05-20 14:24:00,2023-05-18 14:24:00
3446,ORD-20230616-03446,1122,325,3,260.71,782.13,mobile_app,delivered,2023-06-16 12:24:00,2023-06-22 12:24:00,2023-06-16 12:24:00
3447,ORD-20230212-03447,2322,392,2,164.95,329.9,website,delivered,2023-02-12 21:44:00,2023-02-15 21:44:00,2023-02-12 21:44:00
3448,ORD-20230110-03448,1110,356,3,67.51,202.53,website,delivered,2023-01-10 18:43:00,2023-01-15 18:43:00,2023-01-10 18:43:00
3449,ORD-20231112-03449,609,296,1,38.9,38.9,website,delivered,2023-11-12 15:14:00,2023-11-17 15:14:00,2023-11-12 15:14:00
3450,ORD-20230116-03450,1898,22,4,254.74,1018.96,website,delivered,2023-01-16 13:19:00,2023-01-22 13:19:00,2023-01-16 13:19:00
3451,ORD-20231121-03451,382,231,1,195.12,195.12,website,delivered,2023-11-21 17:41:00,2023-11-24 17:41:00,2023-11-21 17:41:00
3452,ORD-20230119-03452,1858,337,3,191.5,574.5,website,delivered,2023-01-19 08:34:00,2023-01-24 08:34:00,2023-01-19 08:34:00
3453,ORD-20231002-03453,1245,338,4,38.05,152.2,mobile_app,delivered,2023-10-02 12:00:00,2023-10-09 12:00:00,2023-10-02 12:00:00
3454,ORD-20230709-03454,863,188,1,76.92,76.92,website,returned,2023-07-09 13:25:00,2023-07-11 13:25:00,2023-07-09 13:25:00
3455,ORD-20230301-03455,2575,472,3,170.27,510.81,marketplace,delivered,2023-03-01 14:40:00,2023-03-06 14:40:00,2023-03-01 14:40:00
3456,ORD-20231227-03456,775,82,1,134.82,134.82,website,delivered,2023-12-27 10:13:00,2024-01-01 10:13:00,2023-12-27 10:13:00
3457,ORD-20230906-03457,312,253,1,62.53,62.53,mobile_app,delivered,2023-09-06 17:03:00,2023-09-12 17:03:00,2023-09-06 17:03:00
3458,ORD-20231114-03458,1282,344,3,219.15,657.45,website,cancelled,2023-11-14 19:43:00,2023-11-16 19:43:00,2023-11-14 19:43:00
3459,ORD-20230919-03459,745,346,5,49.98,249.9,website,delivered,2023-09-19 15:12:00,2023-09-21 15:12:00,2023-09-19 15:12:00
3460,ORD-20231203-03460,4980,325,1,260.71,260.71,mobile_app,delivered,2023-12-03 13:16:00,2023-12-09 13:16:00,2023-12-03 13:16:00
3461,ORD-20230918-03461,4284,140,4,93.8,375.2,mobile_app,shipped,2023-09-18 15:40:00,2023-09-25 15:40:00,2023-09-18 15:40:00
3462,ORD-20231108-03462,3295,77,2,54.48,108.96,mobile_app,delivered,2023-11-08 19:31:00,2023-11-10 19:31:00,2023-11-08 19:31:00
3463,ORD-20231209-03463,3464,321,3,38.87,116.61,mobile_app,delivered,2023-12-09 20:26:00,2023-12-14 20:26:00,2023-12-09 20:26:00
3464,ORD-20231024-03464,3162,298,3,167.01,501.03,mobile_app,returned,2023-10-24 12:10:00,2023-10-28 12:10:00,2023-10-24 12:10:00
3465,ORD-20231122-03465,2655,87,1,166.01,166.01,website,delivered,2023-11-22 22:13:00,2023-11-27 22:13:00,2023-11-22 22:13:00
3466,ORD-20231124-03466,3397,353,1,320.67,320.67,marketplace,delivered,2023-11-24 21:16:00,2023-11-27 21:16:00,2023-11-24 21:16:00
3467,ORD-20231222-03467,3164,231,5,195.12,975.6,marketplace,delivered,2023-12-22 17:44:00,2023-12-29 17:44:00,2023-12-22 17:44:00
3468,ORD-20231017-03468,4954,333,4,87.49,349.96,website,delivered,2023-10-17 14:42:00,2023-10-24 14:42:00,2023-10-17 14:42:00
3469,ORD-20230811-03469,3852,410,1,113.36,113.36,marketplace,delivered,2023-08-11 16:32:00,2023-08-13 16:32:00,2023-08-11 16:32:00
3470,ORD-20230420-03470,3366,84,2,67.54,135.08,website,cancelled,2023-04-20 12:22:00,2023-04-24 12:22:00,2023-04-20 12:22:00
3471,ORD-20230301-03471,1905,9,2,94.93,189.86,website,returned,2023-03-01 15:39:00,2023-03-03 15:39:00,2023-03-01 15:39:00
3472,ORD-20230802-03472,4007,385,1,28.87,28.87,mobile_app,delivered,2023-08-02 19:18:00,2023-08-07 19:18:00,2023-08-02 19:18:00
3473,ORD-20230826-03473,3934,303,3,286.03,858.09,marketplace,delivered,2023-08-26 22:08:00,2023-09-01 22:08:00,2023-08-26 22:08:00
3474,ORD-20230915-03474,4680,348,2,181.76,363.52,mobile_app,delivered,2023-09-15 19:20:00,2023-09-21 19:20:00,2023-09-15 19:20:00
3475,ORD-20230301-03475,4741,411,1,222.05,222.05,website,delivered,2023-03-01 15:47:00,2023-03-08 15:47:00,2023-03-01 15:47:00
3476,ORD-20231225-03476,328,391,1,105.26,105.26,mobile_app,shipped,2023-12-25 16:06:00,2023-12-28 16:06:00,2023-12-25 16:06:00
3477,ORD-20230317-03477,948,483,4,82.52,330.08,website,delivered,2023-03-17 11:06:00,2023-03-23 11:06:00,2023-03-17 11:06:00
3478,ORD-20230301-03478,1318,270,3,125.41,376.23,mobile_app,delivered,2023-03-01 17:59:00,2023-03-06 17:59:00,2023-03-01 17:59:00
3479,ORD-20231107-03479,3512,247,4,164.24,656.96,website,shipped,2023-11-07 22:16:00,2023-11-09 22:16:00,2023-11-07 22:16:00
3480,ORD-20231125-03480,244,202,5,316.76,1583.8,mobile_app,delivered,2023-11-25 20:48:00,2023-11-29 20:48:00,2023-11-25 20:48:00
3481,ORD-20230814-03481,712,75,4,86.65,346.6,website,delivered,2023-08-14 22:55:00,2023-08-16 22:55:00,2023-08-14 22:55:00
3482,ORD-20230717-03482,1258,284,4,15.28,61.12,website,delivered,2023-07-17 17:35:00,2023-07-19 17:35:00,2023-07-17 17:35:00
3483,ORD-20231001-03483,4571,140,3,93.8,281.4,website,delivered,2023-10-01 09:58:00,2023-10-05 09:58:00,2023-10-01 09:58:00
3484,ORD-20231205-03484,4567,461,4,74.48,297.92,mobile_app,delivered,2023-12-05 12:15:00,2023-12-12 12:15:00,2023-12-05 12:15:00
3485,ORD-20230412-03485,2517,293,3,164.23,492.69,website,shipped,2023-04-12 11:27:00,2023-04-16 11:27:00,2023-04-12 11:27:00
3486,ORD-20231121-03486,4318,296,1,38.9,38.9,marketplace,delivered,2023-11-21 10:53:00,2023-11-24 10:53:00,2023-11-21 10:53:00
3487,ORD-20231119-03487,1483,172,3,244.21,732.63,mobile_app,delivered,2023-11-19 15:54:00,2023-11-26 15:54:00,2023-11-19 15:54:00
3488,ORD-20230927-03488,3215,20,3,392.35,1177.05,website,delivered,2023-09-27 22:44:00,2023-09-30 22:44:00,2023-09-27 22:44:00
3489,ORD-20230727-03489,484,14,2,24.4,48.8,marketplace,delivered,2023-07-27 18:33:00,2023-08-01 18:33:00,2023-07-27 18:33:00
