shipment_id,order_id,carrier,tracking_number,shipping_cost,weight_kg,ship_date,estimated_date,actual_date,sla_days,is_on_time,created_at
4472,4978,DPD,DPD-420255000,11.09,2.129,2023-05-15 02:21:00,2023-05-17 02:21:00,2023-05-22 02:21:00,2,False,2023-05-15 02:21:00
4473,4979,InPost,InPost-755736660,13.73,2.536,2023-11-20 14:18:00,2023-11-23 14:18:00,2023-11-23 09:18:00,3,True,2023-11-20 14:18:00
4474,4980,DPD,DPD-448782261,10.9,2.315,2023-03-01 22:54:00,2023-03-04 22:54:00,2023-03-04 19:54:00,3,True,2023-03-01 22:54:00
4475,4982,InPost,InPost-169852383,13.68,11.095,2023-12-27 08:24:00,2023-12-29 08:24:00,2023-12-29 03:24:00,2,True,2023-12-27 08:24:00
4476,4983,DPD,DPD-166386292,9.89,5.513,2023-04-07 17:18:00,2023-04-10 17:18:00,2023-04-10 15:18:00,3,True,2023-04-07 17:18:00
4477,4984,UPS,UPS-599754471,32.18,2.818,2023-12-27 05:32:00,2023-12-30 05:32:00,2023-12-29 19:32:00,3,True,2023-12-27 05:32:00
4478,4985,DPD,DPD-289332691,8.68,13.656,2023-01-20 20:07:00,2023-01-23 20:07:00,2023-01-23 09:07:00,3,True,2023-01-20 20:07:00
4479,4986,DPD,DPD-428365538,15.76,1.279,2023-11-25 22:09:00,2023-11-27 22:09:00,2023-11-27 14:09:00,2,True,2023-11-25 22:09:00
4480,4987,DHL,DHL-209638616,18.75,2.99,2023-12-08 00:54:00,2023-12-10 00:54:00,2023-12-09 22:54:00,2,True,2023-12-08 00:54:00
4481,4988,DPD,DPD-355341808,8.34,1.938,2023-08-16 19:07:00,2023-08-18 19:07:00,2023-08-18 08:07:00,2,True,2023-08-16 19:07:00
4482,4989,InPost,InPost-439259567,9.5,5.628,2023-11-04 22:14:00,2023-11-07 22:14:00,2023-11-07 16:14:00,3,True,2023-11-04 22:14:00
4483,4992,DPD,DPD-208503388,10.94,1.106,2023-11-02 15:01:00,2023-11-04 15:01:00,2023-11-09 15:01:00,2,False,2023-11-02 15:01:00
4484,4993,DHL,DHL-446862092,19.68,2.586,2023-02-20 00:28:00,2023-02-22 00:28:00,2023-02-21 19:28:00,2,True,2023-02-20 00:28:00
4485,4994,InPost,InPost-561223777,13.98,2.645,2023-09-24 00:22:00,2023-09-26 00:22:00,2023-09-25 18:22:00,2,True,2023-09-24 00:22:00
4486,4995,InPost,InPost-459630629,8.48,1.121,2023-09-12 05:22:00,2023-09-15 05:22:00,2023-09-15 04:22:00,3,True,2023-09-12 05:22:00
4487,4996,InPost,InPost-352848461,9.28,1.415,2023-07-22 00:54:00,2023-07-24 00:54:00,2023-07-23 15:54:00,2,True,2023-07-22 00:54:00
4488,4997,DPD,DPD-610359404,13.53,2.484,2023-09-28 22:24:00,2023-09-30 22:24:00,2023-09-30 17:24:00,2,True,2023-09-28 22:24:00
4489,5000,DPD,DPD-834209940,8.54,3.376,2023-12-24 10:44:00,2023-12-26 10:44:00,2023-12-29 10:44:00,2,False,2023-12-24 10:44:00
4490,5001,InPost,InPost-434819394,11.37,4.79,2023-11-02 23:28:00,2023-11-04 23:28:00,2023-11-09 23:28:00,2,False,2023-11-02 23:28:00
4491,5002,InPost,InPost-691456803,12.62,0.996,2023-01-28 03:00:00,2023-01-30 03:00:00,2023-01-30 02:00:00,2,True,2023-01-28 03:00:00
4492,5003,DHL,DHL-693560527,20.88,0.948,2023-09-15 04:06:00,2023-09-17 04:06:00,2023-09-16 16:06:00,2,True,2023-09-15 04:06:00
4493,5004,DPD,DPD-597566145,14.58,3.629,2023-04-28 03:20:00,2023-05-01 03:20:00,2023-04-30 21:20:00,3,True,2023-04-28 03:20:00
4494,5005,InPost,InPost-616630288,10.98,2.016,2023-09-25 00:09:00,2023-09-28 00:09:00,2023-09-27 16:09:00,3,True,2023-09-25 00:09:00
4495,5006,UPS,UPS-363654229,27.46,2.87,2023-12-07 00:44:00,2023-12-09 00:44:00,2023-12-08 22:44:00,2,True,2023-12-07 00:44:00
4496,5007,DPD,DPD-667523317,10.89,5.153,2023-09-02 01:18:00,2023-09-04 01:18:00,2023-09-04 01:18:00,2,True,2023-09-02 01:18:00
4497,5008,DHL,DHL-972416351,19.33,3.986,2023-03-06 07:50:00,2023-03-09 07:50:00,2023-03-14 07:50:00,3,False,2023-03-06 07:50:00
4498,5009,DPD,DPD-863477919,11.82,0.804,2023-11-09 17:00:00,2023-11-12 17:00:00,2023-11-12 11:00:00,3,True,2023-11-09 17:00:00
4499,5010,UPS,UPS-535005878,17.07,8.087,2023-01-07 07:55:00,2023-01-10 07:55:00,2023-01-10 01:55:00,3,True,2023-01-07 07:55:00
4500,5011,InPost,InPost-801158905,7.91,1.692,2023-02-09 21:01:00,2023-02-11 21:01:00,2023-02-11 15:01:00,2,True,2023-02-09 21:01:00
4501,5012,DPD,DPD-167238744,8.31,0.948,2023-03-10 01:20:00,2023-03-12 01:20:00,2023-03-14 01:20:00,2,False,2023-03-10 01:20:00
4502,5013,DHL,DHL-853207186,14.47,4.417,2023-10-28 20:02:00,2023-10-31 20:02:00,2023-10-31 17:02:00,3,True,2023-10-28 20:02:00
4503,5014,DPD,DPD-271369093,11.85,3.556,2023-05-23 03:39:00,2023-05-26 03:39:00,2023-05-25 21:39:00,3,True,2023-05-23 03:39:00
4504,5015,DPD,DPD-753746430,15.07,5.762,2023-06-18 20:37:00,2023-06-20 20:37:00,2023-06-20 17:37:00,2,True,2023-06-18 20:37:00
4505,5017,DPD,DPD-323194369,8.26,1.226,2023-06-14 08:07:00,2023-06-16 08:07:00,2023-06-16 08:07:00,2,True,2023-06-14 08:07:00
4506,5018,InPost,InPost-348305488,12.56,5.572,2023-09-19 23:58:00,2023-09-21 23:58:00,2023-09-21 19:58:00,2,True,2023-09-19 23:58:00
4507,5019,DPD,DPD-282846999,17.54,1.556,2023-10-13 01:06:00,2023-10-15 01:06:00,2023-10-15 00:06:00,2,True,2023-10-13 01:06:00
4508,5020,DHL,DHL-394610499,16.51,3.546,2023-10-11 02:05:00,2023-10-14 02:05:00,2023-10-13 17:05:00,3,True,2023-10-11 02:05:00
4509,5021,DPD,DPD-376628334,15.09,4.829,2023-08-25 08:44:00,2023-08-28 08:44:00,2023-08-28 06:44:00,3,True,2023-08-25 08:44:00
4510,5022,DHL,DHL-404838958,14.4,4.938,2023-09-07 18:51:00,2023-09-10 18:51:00,2023-09-10 15:51:00,3,True,2023-09-07 18:51:00
4511,5024,InPost,InPost-202769383,9.72,1.028,2023-12-11 01:48:00,2023-12-14 01:48:00,2023-12-13 13:48:00,3,True,2023-12-11 01:48:00
4512,5025,DHL,DHL-305024036,24.56,1.725,2023-11-17 07:57:00,2023-11-19 07:57:00,2023-11-19 00:57:00,2,True,2023-11-17 07:57:00
4513,5026,InPost,InPost-530859705,8.55,1.095,2023-12-04 05:28:00,2023-12-06 05:28:00,2023-12-07 05:28:00,2,False,2023-12-04 05:28:00
4514,5027,DPD,DPD-210243862,10.57,4.585,2023-12-09 04:35:00,2023-12-11 04:35:00,2023-12-10 20:35:00,2,True,2023-12-09 04:35:00
4515,5028,DPD,DPD-878211864,12.81,2.714,2023-04-21 19:28:00,2023-04-24 19:28:00,2023-04-24 10:28:00,3,True,2023-04-21 19:28:00
4516,5029,DPD,DPD-573174449,8.3,2.99,2023-05-16 22:17:00,2023-05-19 22:17:00,2023-05-20 22:17:00,3,False,2023-05-16 22:17:00
4517,5030,DHL,DHL-752815948,13.65,6.176,2023-03-11 01:46:00,2023-03-14 01:46:00,2023-03-13 21:46:00,3,True,2023-03-11 01:46:00
4518,5031,DPD,DPD-864806314,10.39,1.539,2023-05-28 03:28:00,2023-05-31 03:28:00,2023-05-30 17:28:00,3,True,2023-05-28 03:28:00
4519,5032,DPD,DPD-301677395,10.9,0.742,2023-05-09 21:52:00,2023-05-12 21:52:00,2023-05-12 17:52:00,3,True,2023-05-09 21:52:00
4520,5033,UPS,UPS-383242365,15.11,13.17,2023-08-10 23:24:00,2023-08-12 23:24:00,2023-08-12 22:24:00,2,True,2023-08-10 23:24:00
4521,5034,DHL,DHL-537876698,15.23,2.657,2023-12-14 00:39:00,2023-12-16 00:39:00,2023-12-20 00:39:00,2,False,2023-12-14 00:39:00
4522,5035,DPD,DPD-547316721,16.96,0.962,2023-10-15 00:17:00,2023-10-17 00:17:00,2023-10-16 17:17:00,2,True,2023-10-15 00:17:00
4523,5036,InPost,InPost-597205158,6.42,6.596,2023-12-08 03:51:00,2023-12-11 03:51:00,2023-12-11 00:51:00,3,True,2023-12-08 03:51:00
4524,5037,DHL,DHL-807775376,15.89,0.766,2023-08-14 18:33:00,2023-08-17 18:33:00,2023-08-17 16:33:00,3,True,2023-08-14 18:33:00
4525,5038,UPS,UPS-241621790,30.89,1.697,2023-10-01 20:54:00,2023-10-04 20:54:00,2023-10-04 18:54:00,3,True,2023-10-01 20:54:00
4526,5039,DPD,DPD-576132046,14.09,4.65,2023-02-03 23:30:00,2023-02-05 23:30:00,2023-02-08 23:30:00,2,False,2023-02-03 23:30:00
4527,5040,DPD,DPD-268668165,17.11,10.795,2023-07-23 02:20:00,2023-07-26 02:20:00,2023-07-25 20:20:00,3,True,2023-07-23 02:20:00
4528,5041,InPost,InPost-405777155,10.03,3.28,2023-02-19 20:11:00,2023-02-21 20:11:00,2023-02-21 12:11:00,2,True,2023-02-19 20:11:00
4529,5042,DPD,DPD-539687250,8.39,3.407,2023-10-24 19:10:00,2023-10-27 19:10:00,2023-10-30 19:10:00,3,False,2023-10-24 19:10:00
4530,5043,DPD,DPD-345992511,12.12,8.004,2023-07-03 17:03:00,2023-07-05 17:03:00,2023-07-08 17:03:00,2,False,2023-07-03 17:03:00
4531,5044,InPost,InPost-762934769,8.61,3.386,2023-12-05 01:16:00,2023-12-07 01:16:00,2023-12-06 23:16:00,2,True,2023-12-05 01:16:00
4532,5045,DHL,DHL-925130332,19.52,0.73,2023-04-17 16:50:00,2023-04-19 16:50:00,2023-04-19 15:50:00,2,True,2023-04-17 16:50:00
4533,5046,DHL,DHL-607109288,21.73,0.657,2023-08-16 05:31:00,2023-08-18 05:31:00,2023-08-18 04:31:00,2,True,2023-08-16 05:31:00
4534,5047,DPD,DPD-812191133,9.14,3.165,2023-08-20 20:56:00,2023-08-23 20:56:00,2023-08-23 08:56:00,3,True,2023-08-20 20:56:00
4535,5048,DHL,DHL-628024273,19.19,0.984,2023-11-15 06:29:00,2023-11-18 06:29:00,2023-11-17 20:29:00,3,True,2023-11-15 06:29:00
4536,5049,DPD,DPD-964684238,14.13,2.388,2023-09-26 19:05:00,2023-09-29 19:05:00,2023-09-29 15:05:00,3,True,2023-09-26 19:05:00
4537,5050,DPD,DPD-405242347,9.63,1.799,2023-11-22 00:34:00,2023-11-25 00:34:00,2023-11-24 18:34:00,3,True,2023-11-22 00:34:00
4538,5051,UPS,UPS-150540471,22.14,3.666,2023-07-21 16:52:00,2023-07-23 16:52:00,2023-07-23 13:52:00,2,True,2023-07-21 16:52:00
4539,5053,DPD,DPD-132620411,15.75,1.26,2023-06-20 22:03:00,2023-06-23 22:03:00,2023-06-23 19:03:00,3,True,2023-06-20 22:03:00
4540,5055,DHL,DHL-661764560,15.66,0.694,2023-08-09 07:30:00,2023-08-11 07:30:00,2023-08-11 02:30:00,2,True,2023-08-09 07:30:00
4541,5056,DPD,DPD-493273065,16.73,3.193,2023-12-20 18:53:00,2023-12-23 18:53:00,2023-12-23 14:53:00,3,True,2023-12-20 18:53:00
4542,5057,DPD,DPD-508550951,12.89,7.675,2023-09-27 21:56:00,2023-09-30 21:56:00,2023-09-30 15:56:00,3,True,2023-09-27 21:56:00
4543,5058,DPD,DPD-207413494,14.83,3.29,2023-11-23 21:36:00,2023-11-25 21:36:00,2023-11-25 12:36:00,2,True,2023-11-23 21:36:00
4544,5059,InPost,InPost-624243144,12.9,1.204,2023-12-11 03:07:00,2023-12-14 03:07:00,2023-12-13 19:07:00,3,True,2023-12-11 03:07:00
4545,5060,InPost,InPost-891344902,7.62,0.93,2023-12-11 08:59:00,2023-12-14 08:59:00,2023-12-13 20:59:00,3,True,2023-12-11 08:59:00
4546,5061,DPD,DPD-708293039,8.69,5.892,2023-04-03 19:43:00,2023-04-05 19:43:00,2023-04-05 13:43:00,2,True,2023-04-03 19:43:00
4547,5062,DHL,DHL-199668160,20.84,10.795,2023-04-18 19:02:00,2023-04-20 19:02:00,2023-04-20 10:02:00,2,True,2023-04-18 19:02:00
4548,5063,DHL,DHL-521988455,23.56,0.906,2023-07-02 22:49:00,2023-07-05 22:49:00,2023-07-05 13:49:00,3,True,2023-07-02 22:49:00
4549,5064,DPD,DPD-861139256,9.83,1.23,2023-07-26 19:34:00,2023-07-28 19:34:00,2023-07-28 16:34:00,2,True,2023-07-26 19:34:00
4550,5065,DPD,DPD-127264957,14.77,0.831,2023-02-28 23:49:00,2023-03-02 23:49:00,2023-03-02 11:49:00,2,True,2023-02-28 23:49:00
4551,5066,InPost,InPost-576097700,12.5,0.583,2023-08-12 05:48:00,2023-08-14 05:48:00,2023-08-14 01:48:00,2,True,2023-08-12 05:48:00
4552,5067,DPD,DPD-651167359,13.3,1.276,2023-08-06 04:06:00,2023-08-08 04:06:00,2023-08-08 02:06:00,2,True,2023-08-06 04:06:00
4553,5068,InPost,InPost-766606750,13.7,3.839,2023-09-09 08:01:00,2023-09-11 08:01:00,2023-09-15 08:01:00,2,False,2023-09-09 08:01:00
4554,5069,InPost,InPost-228672396,7.73,7.315,2023-02-19 05:16:00,2023-02-22 05:16:00,2023-02-22 01:16:00,3,True,2023-02-19 05:16:00
4555,5070,DHL,DHL-179299077,22.62,7.508,2023-03-14 01:29:00,2023-03-16 01:29:00,2023-03-15 15:29:00,2,True,2023-03-14 01:29:00
4556,5071,DHL,DHL-689476027,12.3,3.22,2023-10-04 02:17:00,2023-10-06 02:17:00,2023-10-06 02:17:00,2,True,2023-10-04 02:17:00
4557,5072,DPD,DPD-760042549,17.78,1.514,2023-04-09 06:30:00,2023-04-12 06:30:00,2023-04-11 22:30:00,3,True,2023-04-09 06:30:00
4558,5073,UPS,UPS-296813782,33.61,7.17,2023-11-02 02:39:00,2023-11-04 02:39:00,2023-11-04 00:39:00,2,True,2023-11-02 02:39:00
4559,5074,DPD,DPD-762888122,17.09,1.85,2023-07-01 21:18:00,2023-07-04 21:18:00,2023-07-04 19:18:00,3,True,2023-07-01 21:18:00
4560,5075,DPD,DPD-845836166,12.18,4.868,2023-11-20 17:02:00,2023-11-23 17:02:00,2023-11-23 06:02:00,3,True,2023-11-20 17:02:00
4561,5076,DHL,DHL-343090618,15.66,10.72,2023-11-14 21:37:00,2023-11-16 21:37:00,2023-11-16 20:37:00,2,True,2023-11-14 21:37:00
4562,5078,DPD,DPD-164399616,8.16,0.796,2023-11-26 15:56:00,2023-11-29 15:56:00,2023-11-29 04:56:00,3,True,2023-11-26 15:56:00
4563,5079,InPost,InPost-727137305,8.23,7.17,2023-11-17 01:11:00,2023-11-19 01:11:00,2023-11-18 13:11:00,2,True,2023-11-17 01:11:00
4564,5080,DPD,DPD-633652409,12.75,5.165,2023-05-08 22:35:00,2023-05-10 22:35:00,2023-05-10 19:35:00,2,True,2023-05-08 22:35:00
4565,5081,InPost,InPost-248491882,9.48,10.628,2023-05-10 04:51:00,2023-05-13 04:51:00,2023-05-12 17:51:00,3,True,2023-05-10 04:51:00
4566,5082,InPost,InPost-471593845,12.36,4.52,2023-02-27 17:25:00,2023-03-01 17:25:00,2023-03-01 13:25:00,2,True,2023-02-27 17:25:00
4567,5083,DPD,DPD-401366250,10.37,0.993,2023-01-19 06:47:00,2023-01-22 06:47:00,2023-01-22 06:47:00,3,True,2023-01-19 06:47:00
4568,5084,DHL,DHL-799459799,18.88,3.622,2023-11-27 04:56:00,2023-11-29 04:56:00,2023-12-03 04:56:00,2,False,2023-11-27 04:56:00
4569,5085,DHL,DHL-491074908,13.86,0.986,2023-02-07 03:10:00,2023-02-09 03:10:00,2023-02-08 23:10:00,2,True,2023-02-07 03:10:00
4570,5086,InPost,InPost-639883786,7.08,8.32,2023-12-29 07:25:00,2023-12-31 07:25:00,2023-12-30 19:25:00,2,True,2023-12-29 07:25:00
4571,5087,DPD,DPD-658177362,9.35,15.144,2023-12-22 07:53:00,2023-12-24 07:53:00,2023-12-23 19:53:00,2,True,2023-12-22 07:53:00
4572,5088,DPD,DPD-279742175,9.29,0.658,2023-12-13 18:52:00,2023-12-15 18:52:00,2023-12-15 12:52:00,2,True,2023-12-13 18:52:00
4573,5089,InPost,InPost-288693470,11.82,2.608,2023-02-21 21:55:00,2023-02-24 21:55:00,2023-02-24 19:55:00,3,True,2023-02-21 21:55:00
4574,5090,UPS,UPS-690423490,29.59,1.492,2023-10-02 02:47:00,2023-10-05 02:47:00,2023-10-04 19:47:00,3,True,2023-10-02 02:47:00
4575,5091,InPost,InPost-664110624,12.33,0.749,2023-07-04 00:00:00,2023-07-06 00:00:00,2023-07-05 21:00:00,2,True,2023-07-04 00:00:00
4576,5092,DHL,DHL-190055194,19.72,1.454,2023-07-09 00:02:00,2023-07-12 00:02:00,2023-07-11 14:02:00,3,True,2023-07-09 00:02:00
4577,5093,InPost,InPost-960251613,8.77,5.02,2023-07-12 16:40:00,2023-07-14 16:40:00,2023-07-14 04:40:00,2,True,2023-07-12 16:40:00
4578,5094,DPD,DPD-264690567,11.9,1.53,2023-11-13 23:47:00,2023-11-15 23:47:00,2023-11-19 23:47:00,2,False,2023-11-13 23:47:00
4579,5095,InPost,InPost-725661721,11.67,3.625,2023-10-22 23:32:00,2023-10-25 23:32:00,2023-10-25 22:32:00,3,True,2023-10-22 23:32:00
4580,5096,InPost,InPost-872484252,9.73,1.935,2023-06-11 03:12:00,2023-06-14 03:12:00,2023-06-13 16:12:00,3,True,2023-06-11 03:12:00
4581,5097,DPD,DPD-696661380,14.83,15.265,2023-11-10 17:50:00,2023-11-12 17:50:00,2023-11-12 14:50:00,2,True,2023-11-10 17:50:00
4582,5098,DPD,DPD-227703155,16.53,1.835,2023-08-23 05:52:00,2023-08-25 05:52:00,2023-08-24 17:52:00,2,True,2023-08-23 05:52:00
4583,5099,DHL,DHL-403865276,22.17,2.162,2023-10-20 23:54:00,2023-10-23 23:54:00,2023-10-23 14:54:00,3,True,2023-10-20 23:54:00
4584,5100,DPD,DPD-471677830,17.02,2.315,2023-06-07 17:43:00,2023-06-10 17:43:00,2023-06-10 17:43:00,3,True,2023-06-07 17:43:00
4585,5101,DPD,DPD-863785713,16.94,2.024,2023-07-13 19:33:00,2023-07-16 19:33:00,2023-07-16 08:33:00,3,True,2023-07-13 19:33:00
4586,5102,DHL,DHL-746413530,16.35,4.85,2023-08-23 03:55:00,2023-08-26 03:55:00,2023-08-25 15:55:00,3,True,2023-08-23 03:55:00
4587,5103,DPD,DPD-354985012,8.28,1.106,2023-09-16 08:07:00,2023-09-19 08:07:00,2023-09-19 03:07:00,3,True,2023-09-16 08:07:00
4588,5105,InPost,InPost-185422131,11.29,1.466,2023-10-25 19:59:00,2023-10-28 19:59:00,2023-10-29 19:59:00,3,False,2023-10-25 19:59:00
4589,5106,InPost,InPost-786942404,10.18,1.979,2023-10-28 17:51:00,2023-10-31 17:51:00,2023-10-31 06:51:00,3,True,2023-10-28 17:51:00
4590,5107,InPost,InPost-545821935,11.48,5.628,2023-08-17 06:43:00,2023-08-19 06:43:00,2023-08-18 20:43:00,2,True,2023-08-17 06:43:00
4591,5108,InPost,InPost-325454388,9.79,1.456,2023-11-02 19:45:00,2023-11-04 19:45:00,2023-11-04 09:45:00,2,True,2023-11-02 19:45:00
4592,5109,InPost,InPost-185395589,13.62,4.161,2023-04-26 00:52:00,2023-04-29 00:52:00,2023-04-28 16:52:00,3,True,2023-04-26 00:52:00
4593,5110,DPD,DPD-264424466,16.08,2.284,2023-07-16 18:46:00,2023-07-18 18:46:00,2023-07-18 13:46:00,2,True,2023-07-16 18:46:00
4594,5111,DPD,DPD-422043124,12.55,2.096,2023-04-14 18:58:00,2023-04-17 18:58:00,2023-04-18 18:58:00,3,False,2023-04-14 18:58:00
4595,5112,InPost,InPost-505042320,8.07,2.765,2023-10-06 18:39:00,2023-10-09 18:39:00,2023-10-09 11:39:00,3,True,2023-10-06 18:39:00
4596,5113,DPD,DPD-127874157,11.53,2.657,2023-03-27 07:58:00,2023-03-30 07:58:00,2023-03-30 04:58:00,3,True,2023-03-27 07:58:00
4597,5114,DHL,DHL-306154969,24.63,11.318,2023-05-22 18:28:00,2023-05-24 18:28:00,2023-05-24 18:28:00,2,True,2023-05-22 18:28:00
4598,5115,DHL,DHL-641905076,21.51,18.34,2023-10-19 02:11:00,2023-10-22 02:11:00,2023-10-22 00:11:00,3,True,2023-10-19 02:11:00
4599,5116,InPost,InPost-563282245,9.72,9.82,2023-06-23 22:42:00,2023-06-25 22:42:00,2023-06-25 14:42:00,2,True,2023-06-23 22:42:00
4600,5117,DHL,DHL-419760117,19.69,1.141,2023-06-06 22:32:00,2023-06-08 22:32:00,2023-06-08 14:32:00,2,True,2023-06-06 22:32:00
4601,5118,UPS,UPS-220359595,27.09,4.502,2023-05-10 09:29:00,2023-05-12 09:29:00,2023-05-12 04:29:00,2,True,2023-05-10 09:29:00
4602,5119,DHL,DHL-222737362,14.31,1.103,2023-02-26 21:37:00,2023-02-28 21:37:00,2023-02-28 12:37:00,2,True,2023-02-26 21:37:00
4603,5120,DPD,DPD-183173637,17.31,13.88,2023-12-27 23:34:00,2023-12-30 23:34:00,2023-12-30 11:34:00,3,True,2023-12-27 23:34:00
4604,5121,DPD,DPD-243842251,8.48,2.15,2023-12-28 00:36:00,2023-12-30 00:36:00,2023-12-29 18:36:00,2,True,2023-12-28 00:36:00
4605,5122,DPD,DPD-701489063,14.0,6.677,2023-12-12 23:34:00,2023-12-15 23:34:00,2023-12-15 11:34:00,3,True,2023-12-12 23:34:00
4606,5123,InPost,InPost-588959716,7.44,7.142,2023-05-27 02:29:00,2023-05-30 02:29:00,2023-05-29 21:29:00,3,True,2023-05-27 02:29:00
4607,5124,DHL,DHL-635885030,20.78,3.168,2023-10-26 21:18:00,2023-10-28 21:18:00,2023-10-28 21:18:00,2,True,2023-10-26 21:18:00
4608,5125,DHL,DHL-192718122,20.51,1.238,2023-05-13 04:43:00,2023-05-16 04:43:00,2023-05-15 21:43:00,3,True,2023-05-13 04:43:00
4609,5126,InPost,InPost-138970109,6.41,2.856,2023-11-19 17:59:00,2023-11-21 17:59:00,2023-11-21 13:59:00,2,True,2023-11-19 17:59:00
4610,5127,DHL,DHL-505752359,12.79,17.652,2023-04-11 21:07:00,2023-04-14 21:07:00,2023-04-14 09:07:00,3,True,2023-04-11 21:07:00
4611,5128,DPD,DPD-801758262,10.37,4.492,2023-05-11 15:02:00,2023-05-14 15:02:00,2023-05-14 12:02:00,3,True,2023-05-11 15:02:00
4612,5129,DPD,DPD-255691447,12.86,1.543,2023-11-12 03:04:00,2023-11-14 03:04:00,2023-11-13 20:04:00,2,True,2023-11-12 03:04:00
4613,5131,DHL,DHL-301154718,20.52,0.852,2023-04-06 23:51:00,2023-04-09 23:51:00,2023-04-09 20:51:00,3,True,2023-04-06 23:51:00
4614,5132,DPD,DPD-794359076,11.44,2.867,2023-07-08 18:40:00,2023-07-11 18:40:00,2023-07-11 16:40:00,3,True,2023-07-08 18:40:00
4615,5133,DPD,DPD-198320556,14.05,2.412,2023-06-06 19:30:00,2023-06-08 19:30:00,2023-06-08 17:30:00,2,True,2023-06-06 19:30:00
4616,5134,InPost,InPost-517483038,7.75,0.811,2023-12-05 21:45:00,2023-12-08 21:45:00,2023-12-08 20:45:00,3,True,2023-12-05 21:45:00
4617,5136,DHL,DHL-876330750,22.23,17.955,2023-06-05 13:01:00,2023-06-08 13:01:00,2023-06-08 11:01:00,3,True,2023-06-05 13:01:00
4618,5137,InPost,InPost-604822661,8.6,1.852,2023-12-07 22:34:00,2023-12-09 22:34:00,2023-12-09 15:34:00,2,True,2023-12-07 22:34:00
4619,5139,InPost,InPost-262471851,12.0,1.508,2023-05-26 06:29:00,2023-05-28 06:29:00,2023-05-27 18:29:00,2,True,2023-05-26 06:29:00
4620,5140,InPost,InPost-809459043,13.88,3.196,2023-05-22 22:32:00,2023-05-24 22:32:00,2023-05-24 20:32:00,2,True,2023-05-22 22:32:00
4621,5141,DPD,DPD-873523579,11.69,1.78,2023-01-18 02:05:00,2023-01-20 02:05:00,2023-01-19 18:05:00,2,True,2023-01-18 02:05:00
4622,5143,DPD,DPD-588246980,10.1,1.872,2023-11-03 03:36:00,2023-11-05 03:36:00,2023-11-05 03:36:00,2,True,2023-11-03 03:36:00
4623,5144,DHL,DHL-877251355,19.95,18.805,2023-12-05 17:28:00,2023-12-08 17:28:00,2023-12-08 10:28:00,3,True,2023-12-05 17:28:00
4624,5145,InPost,InPost-723329945,10.45,9.632,2023-12-24 20:29:00,2023-12-27 20:29:00,2023-12-27 10:29:00,3,True,2023-12-24 20:29:00
4625,5146,InPost,InPost-449464233,12.69,2.64,2023-04-14 18:00:00,2023-04-17 18:00:00,2023-04-22 18:00:00,3,False,2023-04-14 18:00:00
4626,5147,InPost,InPost-955051228,10.94,2.645,2023-10-09 07:19:00,2023-10-12 07:19:00,2023-10-12 02:19:00,3,True,2023-10-09 07:19:00
4627,5148,DHL,DHL-913335949,15.4,0.683,2023-10-25 16:09:00,2023-10-28 16:09:00,2023-10-28 13:09:00,3,True,2023-10-25 16:09:00
4628,5149,DPD,DPD-638439988,16.28,0.73,2023-09-24 05:11:00,2023-09-27 05:11:00,2023-09-26 23:11:00,3,True,2023-09-24 05:11:00
4629,5150,DHL,DHL-980676443,18.94,1.38,2023-12-13 10:35:00,2023-12-15 10:35:00,2023-12-15 07:35:00,2,True,2023-12-13 10:35:00
4630,5151,InPost,InPost-607758206,8.31,3.04,2023-04-14 15:24:00,2023-04-16 15:24:00,2023-04-16 14:24:00,2,True,2023-04-14 15:24:00
4631,5152,DHL,DHL-840541552,15.51,1.44,2023-02-28 00:53:00,2023-03-03 00:53:00,2023-03-02 13:53:00,3,True,2023-02-28 00:53:00
4632,5153,UPS,UPS-764016053,17.74,4.604,2023-11-06 01:53:00,2023-11-09 01:53:00,2023-11-08 18:53:00,3,True,2023-11-06 01:53:00
4633,5154,DPD,DPD-887481818,11.5,0.888,2023-04-13 00:08:00,2023-04-15 00:08:00,2023-04-15 00:08:00,2,True,2023-04-13 00:08:00
4634,5155,DPD,DPD-147319719,8.57,1.664,2023-12-20 23:11:00,2023-12-23 23:11:00,2023-12-23 17:11:00,3,True,2023-12-20 23:11:00
4635,5156,DPD,DPD-242040385,13.05,3.617,2023-12-28 19:50:00,2023-12-31 19:50:00,2023-12-31 09:50:00,3,True,2023-12-28 19:50:00
4636,5157,UPS,UPS-912406880,19.31,0.804,2023-07-14 23:27:00,2023-07-17 23:27:00,2023-07-17 23:27:00,3,True,2023-07-14 23:27:00
4637,5158,DPD,DPD-574264317,9.15,1.604,2023-10-28 20:04:00,2023-10-30 20:04:00,2023-10-30 15:04:00,2,True,2023-10-28 20:04:00
4638,5159,DHL,DHL-182859371,14.8,0.996,2023-03-13 00:04:00,2023-03-16 00:04:00,2023-03-15 16:04:00,3,True,2023-03-13 00:04:00
4639,5160,DPD,DPD-443533853,13.15,3.128,2023-08-26 03:50:00,2023-08-29 03:50:00,2023-08-29 00:50:00,3,True,2023-08-26 03:50:00
4640,5163,DPD,DPD-258996848,13.52,3.036,2023-12-03 17:13:00,2023-12-05 17:13:00,2023-12-07 17:13:00,2,False,2023-12-03 17:13:00
