pick_id,order_id,employee_id,sku_id,qty_requested,qty_picked,is_correct,error_type,started_at,completed_at,lines_picked,created_at
2766,2923,22,399,2,2,True,,2023-05-12 22:11:00,2023-05-12 22:28:00,1,2023-05-12 22:11:00
2767,2924,20,89,3,3,True,,2023-05-17 10:49:00,2023-05-17 11:13:00,1,2023-05-17 10:49:00
2768,2925,21,186,4,4,True,,2023-11-08 16:55:00,2023-11-08 17:05:00,1,2023-11-08 16:55:00
2769,2926,2,450,1,1,True,,2023-08-28 17:11:00,2023-08-28 17:33:00,1,2023-08-28 17:11:00
2770,2927,11,394,4,4,True,,2023-06-17 23:10:00,2023-06-17 23:21:00,1,2023-06-17 23:10:00
2771,2928,22,492,2,2,True,,2023-02-03 15:49:00,2023-02-03 16:02:00,1,2023-02-03 15:49:00
2772,2929,24,373,5,5,True,,2023-05-02 00:57:00,2023-05-02 01:23:00,1,2023-05-02 00:57:00
2773,2930,15,193,5,5,True,,2023-07-10 13:29:00,2023-07-10 13:55:00,1,2023-07-10 13:29:00
2774,2931,10,296,3,3,True,,2023-06-18 18:04:00,2023-06-18 18:15:00,1,2023-06-18 18:04:00
2775,2932,21,329,2,2,True,,2023-11-01 20:55:00,2023-11-01 21:23:00,1,2023-11-01 20:55:00
2776,2934,3,271,4,4,True,,2023-01-05 22:24:00,2023-01-05 22:40:00,1,2023-01-05 22:24:00
2777,2935,14,354,1,1,True,,2023-09-06 12:49:00,2023-09-06 13:07:00,1,2023-09-06 12:49:00
2778,2936,7,82,1,1,True,,2023-11-24 14:41:00,2023-11-24 15:01:00,1,2023-11-24 14:41:00
2779,2937,4,386,1,1,True,,2023-08-19 00:26:00,2023-08-19 00:37:00,1,2023-08-19 00:26:00
2780,2938,13,294,1,1,True,,2023-12-17 16:50:00,2023-12-17 16:59:00,1,2023-12-17 16:50:00
2781,2939,11,475,1,1,True,,2023-05-27 00:01:00,2023-05-27 00:28:00,1,2023-05-27 00:01:00
2782,2940,23,16,5,5,True,,2023-07-12 09:37:00,2023-07-12 09:42:00,1,2023-07-12 09:37:00
2783,2942,24,298,3,3,True,,2023-11-06 16:43:00,2023-11-06 17:08:00,1,2023-11-06 16:43:00
2784,2943,7,146,5,5,True,,2023-02-04 23:55:00,2023-02-05 00:21:00,1,2023-02-04 23:55:00
2785,2944,11,356,1,1,True,,2023-05-15 19:42:00,2023-05-15 19:49:00,1,2023-05-15 19:42:00
2786,2945,22,375,4,4,True,,2023-07-21 16:07:00,2023-07-21 16:37:00,1,2023-07-21 16:07:00
2787,2946,12,47,5,5,True,,2023-07-03 22:07:00,2023-07-03 22:37:00,1,2023-07-03 22:07:00
2788,2947,22,260,2,2,True,,2023-12-12 16:22:00,2023-12-12 16:41:00,1,2023-12-12 16:22:00
2789,2948,5,259,1,1,True,,2023-12-10 20:07:00,2023-12-10 20:25:00,1,2023-12-10 20:07:00
2790,2949,16,184,1,1,True,,2023-09-08 16:49:00,2023-09-08 17:00:00,1,2023-09-08 16:49:00
2791,2950,22,468,5,5,True,,2023-11-25 00:39:00,2023-11-25 00:55:00,1,2023-11-25 00:39:00
2792,2951,12,407,3,3,True,,2023-04-14 02:05:00,2023-04-14 02:26:00,1,2023-04-14 02:05:00
2793,2952,7,346,2,2,True,,2023-06-15 13:02:00,2023-06-15 13:31:00,1,2023-06-15 13:02:00
2794,2953,11,356,2,2,True,,2023-09-03 23:40:00,2023-09-04 00:00:00,1,2023-09-03 23:40:00
2795,2954,15,236,2,2,True,,2023-10-05 16:13:00,2023-10-05 16:23:00,1,2023-10-05 16:13:00
2796,2955,20,461,2,2,True,,2023-08-17 15:19:00,2023-08-17 15:35:00,1,2023-08-17 15:19:00
2797,2956,17,345,2,2,True,,2023-08-11 20:30:00,2023-08-11 21:00:00,1,2023-08-11 20:30:00
2798,2957,17,361,2,2,True,,2023-11-22 16:39:00,2023-11-22 17:09:00,1,2023-11-22 16:39:00
2799,2958,11,425,3,3,True,,2023-10-05 19:07:00,2023-10-05 19:28:00,1,2023-10-05 19:07:00
2800,2959,5,140,1,1,True,,2023-01-08 10:54:00,2023-01-08 11:01:00,1,2023-01-08 10:54:00
2801,2960,13,394,5,5,True,,2023-10-20 13:38:00,2023-10-20 13:57:00,1,2023-10-20 13:38:00
2802,2961,24,94,4,4,True,,2023-09-01 10:37:00,2023-09-01 10:54:00,1,2023-09-01 10:37:00
2803,2962,5,168,3,3,True,,2023-12-15 16:30:00,2023-12-15 16:49:00,1,2023-12-15 16:30:00
2804,2963,20,163,4,4,True,,2023-06-19 15:13:00,2023-06-19 15:21:00,1,2023-06-19 15:13:00
2805,2964,3,490,3,3,True,,2023-12-14 23:25:00,2023-12-14 23:55:00,1,2023-12-14 23:25:00
2806,2965,14,423,2,2,True,,2023-07-19 19:19:00,2023-07-19 19:45:00,1,2023-07-19 19:19:00
2807,2966,3,349,3,3,True,,2023-09-29 01:43:00,2023-09-29 02:06:00,1,2023-09-29 01:43:00
2808,2967,7,361,4,4,True,,2023-08-16 19:45:00,2023-08-16 19:54:00,1,2023-08-16 19:45:00
2809,2968,23,279,4,4,True,,2023-08-17 18:11:00,2023-08-17 18:41:00,1,2023-08-17 18:11:00
2810,2969,14,473,2,2,True,,2023-05-27 14:13:00,2023-05-27 14:32:00,1,2023-05-27 14:13:00
2811,2970,11,252,4,4,True,,2023-10-25 18:56:00,2023-10-25 19:17:00,1,2023-10-25 18:56:00
2812,2971,18,190,5,5,True,,2023-06-24 19:20:00,2023-06-24 19:41:00,1,2023-06-24 19:20:00
2813,2972,19,78,1,1,True,,2023-01-17 22:25:00,2023-01-17 22:32:00,1,2023-01-17 22:25:00
2814,2973,17,387,5,5,True,,2023-12-02 11:42:00,2023-12-02 11:48:00,1,2023-12-02 11:42:00
2815,2974,19,364,3,0,False,damaged,2023-08-20 18:39:00,2023-08-20 18:56:00,1,2023-08-20 18:39:00
2816,2975,5,190,4,4,True,,2023-02-06 21:58:00,2023-02-06 22:11:00,1,2023-02-06 21:58:00
2817,2977,2,412,3,3,True,,2023-12-16 16:36:00,2023-12-16 16:43:00,1,2023-12-16 16:36:00
2818,2978,7,5,4,4,True,,2023-05-11 10:30:00,2023-05-11 10:50:00,1,2023-05-11 10:30:00
2819,2979,19,352,2,2,True,,2023-04-07 21:18:00,2023-04-07 21:41:00,1,2023-04-07 21:18:00
2820,2980,3,486,3,3,True,,2023-10-07 12:18:00,2023-10-07 12:46:00,1,2023-10-07 12:18:00
2821,2981,11,223,2,2,True,,2023-06-20 01:34:00,2023-06-20 01:50:00,1,2023-06-20 01:34:00
2822,2982,25,115,1,1,True,,2023-02-14 17:28:00,2023-02-14 17:42:00,1,2023-02-14 17:28:00
2823,2983,21,353,2,2,True,,2023-11-15 21:15:00,2023-11-15 21:27:00,1,2023-11-15 21:15:00
2824,2984,1,400,1,1,True,,2023-12-20 18:06:00,2023-12-20 18:24:00,1,2023-12-20 18:06:00
2825,2985,11,273,1,1,True,,2023-03-18 13:26:00,2023-03-18 13:43:00,1,2023-03-18 13:26:00
2826,2986,14,485,1,1,True,,2023-08-23 21:57:00,2023-08-23 22:17:00,1,2023-08-23 21:57:00
2827,2987,3,20,1,1,True,,2023-09-02 10:20:00,2023-09-02 10:30:00,1,2023-09-02 10:20:00
2828,2988,12,255,2,2,True,,2023-09-18 23:55:00,2023-09-19 00:21:00,1,2023-09-18 23:55:00
2829,2989,1,358,2,2,True,,2023-11-14 18:49:00,2023-11-14 19:09:00,1,2023-11-14 18:49:00
2830,2990,19,425,4,4,True,,2023-12-19 14:10:00,2023-12-19 14:29:00,1,2023-12-19 14:10:00
2831,2991,23,87,3,3,True,,2023-12-15 23:07:00,2023-12-15 23:12:00,1,2023-12-15 23:07:00
2832,2992,24,391,3,3,True,,2023-12-08 00:06:00,2023-12-08 00:19:00,1,2023-12-08 00:06:00
2833,2993,9,278,3,3,True,,2023-11-21 10:15:00,2023-11-21 10:37:00,1,2023-11-21 10:15:00
2834,2994,14,197,4,4,True,,2023-02-04 11:26:00,2023-02-04 11:40:00,1,2023-02-04 11:26:00
2835,2995,5,65,1,1,True,,2023-02-13 17:10:00,2023-02-13 17:18:00,1,2023-02-13 17:10:00
2836,2996,22,427,3,3,True,,2023-11-20 22:48:00,2023-11-20 23:11:00,1,2023-11-20 22:48:00
2837,2997,1,77,2,2,True,,2023-05-28 20:52:00,2023-05-28 21:09:00,1,2023-05-28 20:52:00
2838,2998,4,153,3,3,True,,2023-08-07 14:14:00,2023-08-07 14:20:00,1,2023-08-07 14:14:00
2839,2999,2,145,1,1,True,,2023-05-15 13:11:00,2023-05-15 13:33:00,1,2023-05-15 13:11:00
2840,3000,10,429,2,2,True,,2023-09-28 01:16:00,2023-09-28 01:26:00,1,2023-09-28 01:16:00
2841,3001,24,335,3,3,True,,2023-01-23 03:42:00,2023-01-23 04:02:00,1,2023-01-23 03:42:00
2842,3002,3,389,4,4,True,,2023-06-22 19:53:00,2023-06-22 20:01:00,1,2023-06-22 19:53:00
2843,3003,19,128,2,2,True,,2023-10-03 17:49:00,2023-10-03 18:11:00,1,2023-10-03 17:49:00
2844,3004,17,312,2,2,True,,2023-02-24 17:21:00,2023-02-24 17:37:00,1,2023-02-24 17:21:00
2845,3005,17,284,5,5,True,,2023-08-15 14:10:00,2023-08-15 14:35:00,1,2023-08-15 14:10:00
2846,3006,4,409,4,4,True,,2023-11-25 14:39:00,2023-11-25 14:52:00,1,2023-11-25 14:39:00
2847,3007,9,453,3,3,True,,2023-09-05 00:41:00,2023-09-05 00:54:00,1,2023-09-05 00:41:00
2848,3008,21,5,2,2,True,,2023-07-04 00:14:00,2023-07-04 00:38:00,1,2023-07-04 00:14:00
2849,3009,8,336,4,4,True,,2023-05-22 15:07:00,2023-05-22 15:34:00,1,2023-05-22 15:07:00
2850,3010,17,20,4,4,True,,2023-08-06 22:05:00,2023-08-06 22:30:00,1,2023-08-06 22:05:00
2851,3011,25,276,1,1,True,,2023-09-10 19:20:00,2023-09-10 19:50:00,1,2023-09-10 19:20:00
2852,3012,1,145,3,1,False,wrong_item,2023-08-03 03:17:00,2023-08-03 03:26:00,1,2023-08-03 03:17:00
2853,3013,1,150,5,5,True,,2023-04-16 01:04:00,2023-04-16 01:16:00,1,2023-04-16 01:04:00
2854,3014,3,171,5,5,True,,2023-09-20 23:42:00,2023-09-21 00:03:00,1,2023-09-20 23:42:00
2855,3015,19,308,3,3,True,,2023-11-04 16:35:00,2023-11-04 16:56:00,1,2023-11-04 16:35:00
2856,3016,3,162,3,3,True,,2023-12-10 12:54:00,2023-12-10 13:19:00,1,2023-12-10 12:54:00
2857,3017,25,362,3,3,True,,2023-10-27 19:49:00,2023-10-27 20:02:00,1,2023-10-27 19:49:00
2858,3018,12,204,5,5,True,,2023-06-20 11:00:00,2023-06-20 11:13:00,1,2023-06-20 11:00:00
2859,3019,16,29,5,5,True,,2023-08-27 14:54:00,2023-08-27 15:22:00,1,2023-08-27 14:54:00
2860,3020,13,387,5,5,True,,2023-05-20 15:58:00,2023-05-20 16:06:00,1,2023-05-20 15:58:00
2861,3021,14,144,2,2,True,,2023-01-03 15:24:00,2023-01-03 15:46:00,1,2023-01-03 15:24:00
2862,3022,16,217,1,1,True,,2023-07-09 16:15:00,2023-07-09 16:36:00,1,2023-07-09 16:15:00
2863,3023,5,342,4,4,True,,2023-01-24 14:45:00,2023-01-24 15:03:00,1,2023-01-24 14:45:00
2864,3024,4,162,4,4,True,,2023-04-20 17:57:00,2023-04-20 18:23:00,1,2023-04-20 17:57:00
2865,3025,18,22,5,5,True,,2023-06-16 13:37:00,2023-06-16 13:49:00,1,2023-06-16 13:37:00
2866,3026,3,189,4,4,True,,2023-01-11 11:54:00,2023-01-11 12:19:00,1,2023-01-11 11:54:00
2867,3027,10,473,5,5,True,,2023-01-14 00:54:00,2023-01-14 01:16:00,1,2023-01-14 00:54:00
2868,3028,14,324,5,5,True,,2023-11-08 18:38:00,2023-11-08 18:44:00,1,2023-11-08 18:38:00
2869,3029,24,334,4,4,True,,2023-09-11 01:07:00,2023-09-11 01:30:00,1,2023-09-11 01:07:00
2870,3030,8,319,3,3,True,,2023-07-03 13:20:00,2023-07-03 13:26:00,1,2023-07-03 13:20:00
2871,3031,13,97,3,3,True,,2023-02-11 18:08:00,2023-02-11 18:14:00,1,2023-02-11 18:08:00
2872,3034,8,46,2,2,True,,2023-03-02 19:09:00,2023-03-02 19:21:00,1,2023-03-02 19:09:00
2873,3035,17,141,3,3,True,,2023-09-25 15:43:00,2023-09-25 15:57:00,1,2023-09-25 15:43:00
2874,3036,18,140,5,5,True,,2023-03-12 16:37:00,2023-03-12 17:04:00,1,2023-03-12 16:37:00
2875,3037,16,217,4,4,True,,2023-11-05 19:42:00,2023-11-05 20:09:00,1,2023-11-05 19:42:00
2876,3038,6,492,5,5,True,,2023-08-18 19:02:00,2023-08-18 19:20:00,1,2023-08-18 19:02:00
2877,3039,13,29,4,4,True,,2023-08-09 01:30:00,2023-08-09 01:51:00,1,2023-08-09 01:30:00
2878,3040,9,265,3,3,True,,2023-09-25 11:18:00,2023-09-25 11:48:00,1,2023-09-25 11:18:00
2879,3041,15,87,5,5,True,,2023-11-18 14:56:00,2023-11-18 15:10:00,1,2023-11-18 14:56:00
2880,3042,3,487,5,5,True,,2023-07-13 21:51:00,2023-07-13 22:10:00,1,2023-07-13 21:51:00
2881,3043,24,52,5,5,True,,2023-06-17 19:28:00,2023-06-17 19:58:00,1,2023-06-17 19:28:00
2882,3044,5,203,5,5,True,,2023-08-16 22:35:00,2023-08-16 23:05:00,1,2023-08-16 22:35:00
2883,3045,16,364,2,2,True,,2023-01-13 13:50:00,2023-01-13 14:02:00,1,2023-01-13 13:50:00
2884,3046,24,352,3,3,True,,2023-09-13 15:23:00,2023-09-13 15:49:00,1,2023-09-13 15:23:00
2885,3047,14,211,4,4,True,,2023-07-22 23:02:00,2023-07-22 23:32:00,1,2023-07-22 23:02:00
2886,3048,18,169,1,1,True,,2023-01-16 16:46:00,2023-01-16 16:57:00,1,2023-01-16 16:46:00
2887,3049,12,198,2,2,True,,2023-06-14 20:24:00,2023-06-14 20:46:00,1,2023-06-14 20:24:00
2888,3050,19,136,3,3,True,,2023-03-29 00:32:00,2023-03-29 00:40:00,1,2023-03-29 00:32:00
2889,3051,6,99,5,5,True,,2023-10-22 21:06:00,2023-10-22 21:19:00,1,2023-10-22 21:06:00
2890,3052,17,246,1,1,True,,2023-02-25 19:39:00,2023-02-25 20:06:00,1,2023-02-25 19:39:00
2891,3053,16,136,3,3,True,,2023-07-23 20:14:00,2023-07-23 20:19:00,1,2023-07-23 20:14:00
2892,3054,3,145,4,4,True,,2023-10-27 14:22:00,2023-10-27 14:33:00,1,2023-10-27 14:22:00
2893,3055,11,329,5,5,True,,2023-01-18 10:52:00,2023-01-18 11:08:00,1,2023-01-18 10:52:00
2894,3056,7,485,2,2,True,,2023-12-22 17:35:00,2023-12-22 17:57:00,1,2023-12-22 17:35:00
2895,3057,12,301,4,4,True,,2023-12-24 23:29:00,2023-12-24 23:48:00,1,2023-12-24 23:29:00
2896,3058,3,32,5,5,True,,2023-05-20 12:58:00,2023-05-20 13:18:00,1,2023-05-20 12:58:00
2897,3059,15,31,1,1,True,,2023-06-12 16:29:00,2023-06-12 16:51:00,1,2023-06-12 16:29:00
2898,3060,8,475,4,4,True,,2023-07-01 13:31:00,2023-07-01 13:48:00,1,2023-07-01 13:31:00
2899,3061,3,146,4,4,True,,2023-10-22 22:48:00,2023-10-22 22:58:00,1,2023-10-22 22:48:00
2900,3062,24,42,2,2,True,,2023-12-03 20:41:00,2023-12-03 20:53:00,1,2023-12-03 20:41:00
2901,3063,9,298,5,5,True,,2023-11-24 11:50:00,2023-11-24 11:55:00,1,2023-11-24 11:50:00
2902,3064,3,310,4,4,True,,2023-06-04 17:54:00,2023-06-04 18:11:00,1,2023-06-04 17:54:00
2903,3065,8,325,3,3,True,,2023-06-12 23:49:00,2023-06-13 00:09:00,1,2023-06-12 23:49:00
2904,3066,6,136,5,5,True,,2023-10-25 00:44:00,2023-10-25 00:51:00,1,2023-10-25 00:44:00
2905,3067,9,5,4,4,True,,2023-07-13 15:56:00,2023-07-13 16:14:00,1,2023-07-13 15:56:00
2906,3068,10,485,2,2,True,,2023-07-16 12:07:00,2023-07-16 12:30:00,1,2023-07-16 12:07:00
2907,3069,23,128,1,1,True,,2023-05-27 14:55:00,2023-05-27 15:04:00,1,2023-05-27 14:55:00
2908,3070,1,338,5,5,True,,2023-08-14 16:03:00,2023-08-14 16:33:00,1,2023-08-14 16:03:00
2909,3071,11,354,2,2,True,,2023-01-18 01:17:00,2023-01-18 01:43:00,1,2023-01-18 01:17:00
2910,3072,11,303,2,2,True,,2023-12-21 23:22:00,2023-12-21 23:29:00,1,2023-12-21 23:22:00
2911,3073,14,156,1,1,True,,2023-09-24 19:29:00,2023-09-24 19:54:00,1,2023-09-24 19:29:00
2912,3074,25,138,5,5,True,,2023-12-06 10:17:00,2023-12-06 10:40:00,1,2023-12-06 10:17:00
2913,3075,24,298,1,1,True,,2023-07-28 19:01:00,2023-07-28 19:14:00,1,2023-07-28 19:01:00
2914,3077,6,473,2,2,True,,2023-06-13 14:06:00,2023-06-13 14:30:00,1,2023-06-13 14:06:00
2915,3078,6,50,1,1,True,,2023-12-22 12:33:00,2023-12-22 12:40:00,1,2023-12-22 12:33:00
2916,3079,24,75,4,4,True,,2023-09-03 23:09:00,2023-09-03 23:19:00,1,2023-09-03 23:09:00
2917,3080,15,473,4,4,True,,2023-05-27 23:52:00,2023-05-27 23:57:00,1,2023-05-27 23:52:00
2918,3081,23,364,5,5,True,,2023-07-29 00:10:00,2023-07-29 00:28:00,1,2023-07-29 00:10:00
2919,3083,4,98,5,5,True,,2023-11-15 20:32:00,2023-11-15 21:00:00,1,2023-11-15 20:32:00
2920,3084,18,294,2,2,True,,2023-04-16 00:17:00,2023-04-16 00:43:00,1,2023-04-16 00:17:00
2921,3085,9,349,1,1,True,,2023-05-14 14:11:00,2023-05-14 14:30:00,1,2023-05-14 14:11:00
2922,3086,18,338,5,5,True,,2023-10-16 21:19:00,2023-10-16 21:35:00,1,2023-10-16 21:19:00
2923,3087,12,207,5,5,True,,2023-04-21 12:14:00,2023-04-21 12:24:00,1,2023-04-21 12:14:00
2924,3088,8,6,5,5,True,,2023-12-08 22:34:00,2023-12-08 23:01:00,1,2023-12-08 22:34:00
2925,3089,12,293,2,2,True,,2023-04-15 19:33:00,2023-04-15 19:38:00,1,2023-04-15 19:33:00
2926,3090,14,129,5,5,True,,2023-06-02 19:24:00,2023-06-02 19:54:00,1,2023-06-02 19:24:00
2927,3091,8,229,2,2,True,,2023-01-05 14:40:00,2023-01-05 15:02:00,1,2023-01-05 14:40:00
2928,3092,11,478,2,2,True,,2023-01-28 15:30:00,2023-01-28 15:46:00,1,2023-01-28 15:30:00
2929,3093,15,199,2,2,True,,2023-12-12 23:34:00,2023-12-13 00:00:00,1,2023-12-12 23:34:00
2930,3094,23,412,1,1,True,,2023-11-20 15:46:00,2023-11-20 16:07:00,1,2023-11-20 15:46:00
2931,3096,6,335,1,1,True,,2023-10-25 20:15:00,2023-10-25 20:26:00,1,2023-10-25 20:15:00
2932,3097,1,489,5,5,True,,2023-07-14 16:37:00,2023-07-14 16:48:00,1,2023-07-14 16:37:00
2933,3098,17,47,4,4,True,,2023-05-05 19:13:00,2023-05-05 19:29:00,1,2023-05-05 19:13:00
2934,3099,14,3,4,4,True,,2023-01-23 01:16:00,2023-01-23 01:32:00,1,2023-01-23 01:16:00
2935,3100,2,218,1,1,True,,2023-11-06 01:22:00,2023-11-06 01:33:00,1,2023-11-06 01:22:00
2936,3101,11,42,3,3,True,,2023-01-03 21:03:00,2023-01-03 21:30:00,1,2023-01-03 21:03:00
2937,3102,23,370,2,2,True,,2023-02-13 22:21:00,2023-02-13 22:31:00,1,2023-02-13 22:21:00
2938,3103,23,456,4,4,True,,2023-03-19 21:47:00,2023-03-19 22:11:00,1,2023-03-19 21:47:00
2939,3104,25,218,5,1,False,wrong_qty,2023-05-22 22:46:00,2023-05-22 22:55:00,1,2023-05-22 22:46:00
2940,3105,10,130,4,4,True,,2023-06-28 11:33:00,2023-06-28 11:49:00,1,2023-06-28 11:33:00
2941,3106,7,219,5,5,True,,2023-11-27 12:22:00,2023-11-27 12:38:00,1,2023-11-27 12:22:00
2942,3107,23,359,4,4,True,,2023-10-24 11:32:00,2023-10-24 11:51:00,1,2023-10-24 11:32:00
2943,3108,16,4,2,2,True,,2023-02-22 01:28:00,2023-02-22 01:49:00,1,2023-02-22 01:28:00
2944,3110,17,305,5,5,True,,2023-12-23 21:32:00,2023-12-23 21:38:00,1,2023-12-23 21:32:00
2945,3111,4,321,2,1,False,damaged,2023-06-03 22:52:00,2023-06-03 23:03:00,1,2023-06-03 22:52:00
2946,3112,22,122,2,2,True,,2023-12-26 15:09:00,2023-12-26 15:36:00,1,2023-12-26 15:09:00
2947,3113,15,356,1,1,True,,2023-11-18 13:20:00,2023-11-18 13:35:00,1,2023-11-18 13:20:00
2948,3114,16,42,1,1,True,,2023-08-13 21:45:00,2023-08-13 21:55:00,1,2023-08-13 21:45:00
2949,3115,3,98,3,3,True,,2023-04-18 10:40:00,2023-04-18 10:50:00,1,2023-04-18 10:40:00
2950,3116,19,434,5,5,True,,2023-11-03 19:25:00,2023-11-03 19:33:00,1,2023-11-03 19:25:00
2951,3117,20,364,5,5,True,,2023-11-04 20:16:00,2023-11-04 20:30:00,1,2023-11-04 20:16:00
2952,3118,18,5,2,2,True,,2023-04-27 19:22:00,2023-04-27 19:33:00,1,2023-04-27 19:22:00
2953,3119,5,128,1,1,True,,2023-08-07 18:24:00,2023-08-07 18:54:00,1,2023-08-07 18:24:00
2954,3120,16,107,3,0,False,damaged,2023-05-16 16:18:00,2023-05-16 16:32:00,1,2023-05-16 16:18:00
2955,3121,23,138,2,2,True,,2023-07-03 14:17:00,2023-07-03 14:37:00,1,2023-07-03 14:17:00
2956,3122,4,128,5,5,True,,2023-12-21 22:13:00,2023-12-21 22:28:00,1,2023-12-21 22:13:00
2957,3123,20,27,1,1,True,,2023-07-22 20:51:00,2023-07-22 21:21:00,1,2023-07-22 20:51:00
2958,3124,13,235,5,5,True,,2023-10-25 21:04:00,2023-10-25 21:30:00,1,2023-10-25 21:04:00
2959,3125,25,362,2,2,True,,2023-04-21 14:29:00,2023-04-21 14:53:00,1,2023-04-21 14:29:00
2960,3126,6,302,3,3,True,,2023-10-25 23:23:00,2023-10-25 23:37:00,1,2023-10-25 23:23:00
2961,3127,25,335,4,4,True,,2023-06-09 16:09:00,2023-06-09 16:36:00,1,2023-06-09 16:09:00
2962,3129,12,475,1,1,True,,2023-11-11 16:10:00,2023-11-11 16:40:00,1,2023-11-11 16:10:00
2963,3130,10,412,3,3,True,,2023-10-22 23:26:00,2023-10-22 23:43:00,1,2023-10-22 23:26:00
2964,3131,17,393,4,4,True,,2023-12-24 12:56:00,2023-12-24 13:20:00,1,2023-12-24 12:56:00
2965,3132,2,406,5,5,True,,2023-05-08 23:41:00,2023-05-09 00:09:00,1,2023-05-08 23:41:00
2966,3133,8,468,2,2,True,,2023-03-19 11:33:00,2023-03-19 11:59:00,1,2023-03-19 11:33:00
2967,3134,11,271,4,4,True,,2023-08-24 13:27:00,2023-08-24 13:42:00,1,2023-08-24 13:27:00
2968,3135,1,98,3,3,True,,2023-06-14 12:05:00,2023-06-14 12:31:00,1,2023-06-14 12:05:00
2969,3136,20,307,4,4,True,,2023-04-09 13:18:00,2023-04-09 13:31:00,1,2023-04-09 13:18:00
2970,3137,6,368,5,5,True,,2023-04-14 21:17:00,2023-04-14 21:30:00,1,2023-04-14 21:17:00
2971,3138,15,364,1,1,True,,2023-11-23 15:39:00,2023-11-23 15:48:00,1,2023-11-23 15:39:00
2972,3139,7,266,3,3,True,,2023-11-21 23:03:00,2023-11-21 23:12:00,1,2023-11-21 23:03:00
2973,3140,11,29,1,1,True,,2023-06-09 13:17:00,2023-06-09 13:36:00,1,2023-06-09 13:17:00
2974,3141,7,186,4,4,True,,2023-11-10 03:03:00,2023-11-10 03:18:00,1,2023-11-10 03:03:00
2975,3142,13,461,5,5,True,,2023-11-20 11:58:00,2023-11-20 12:06:00,1,2023-11-20 11:58:00
2976,3143,13,294,4,4,True,,2023-03-22 21:08:00,2023-03-22 21:37:00,1,2023-03-22 21:08:00
2977,3144,5,270,4,4,True,,2023-06-05 19:27:00,2023-06-05 19:45:00,1,2023-06-05 19:27:00
2978,3145,10,136,2,2,True,,2023-07-07 13:11:00,2023-07-07 13:36:00,1,2023-07-07 13:11:00
2979,3146,22,184,5,5,True,,2023-09-24 02:29:00,2023-09-24 02:56:00,1,2023-09-24 02:29:00
2980,3148,22,333,2,2,True,,2023-11-28 03:03:00,2023-11-28 03:16:00,1,2023-11-28 03:03:00
2981,3149,23,388,5,5,True,,2023-07-03 00:42:00,2023-07-03 00:53:00,1,2023-07-03 00:42:00
2982,3150,24,230,5,5,True,,2023-08-02 02:33:00,2023-08-02 02:55:00,1,2023-08-02 02:33:00
2983,3151,21,316,5,5,True,,2023-10-28 01:20:00,2023-10-28 01:49:00,1,2023-10-28 01:20:00
2984,3152,8,128,2,2,True,,2023-06-22 21:07:00,2023-06-22 21:34:00,1,2023-06-22 21:07:00
2985,3153,14,353,4,4,True,,2023-12-10 00:14:00,2023-12-10 00:23:00,1,2023-12-10 00:14:00
2986,3154,5,213,3,3,True,,2023-04-08 19:30:00,2023-04-08 19:55:00,1,2023-04-08 19:30:00
2987,3155,22,225,3,3,True,,2023-04-23 17:05:00,2023-04-23 17:35:00,1,2023-04-23 17:05:00
2988,3156,9,325,2,2,True,,2023-10-09 19:15:00,2023-10-09 19:20:00,1,2023-10-09 19:15:00
2989,3157,3,471,2,2,True,,2023-03-15 17:58:00,2023-03-15 18:06:00,1,2023-03-15 17:58:00
2990,3158,6,28,4,4,True,,2023-05-12 22:42:00,2023-05-12 22:59:00,1,2023-05-12 22:42:00
2991,3159,8,407,3,3,True,,2023-08-02 19:01:00,2023-08-02 19:11:00,1,2023-08-02 19:01:00
2992,3160,21,146,5,5,True,,2023-12-04 17:33:00,2023-12-04 18:02:00,1,2023-12-04 17:33:00
2993,3161,15,225,5,5,True,,2023-05-11 12:38:00,2023-05-11 12:57:00,1,2023-05-11 12:38:00
2994,3162,2,9,2,2,True,,2023-01-05 12:26:00,2023-01-05 12:45:00,1,2023-01-05 12:26:00
2995,3163,7,148,5,5,True,,2023-10-13 20:24:00,2023-10-13 20:34:00,1,2023-10-13 20:24:00
2996,3165,11,22,5,5,True,,2023-12-22 15:57:00,2023-12-22 16:26:00,1,2023-12-22 15:57:00
2997,3166,1,247,5,5,True,,2023-09-28 14:58:00,2023-09-28 15:27:00,1,2023-09-28 14:58:00
2998,3167,11,463,5,5,True,,2023-07-20 17:32:00,2023-07-20 18:02:00,1,2023-07-20 17:32:00
2999,3168,12,50,4,4,True,,2023-05-01 21:06:00,2023-05-01 21:21:00,1,2023-05-01 21:06:00
3000,3169,22,380,3,3,True,,2023-10-13 16:29:00,2023-10-13 16:59:00,1,2023-10-13 16:29:00
3001,3170,22,207,1,1,True,,2023-10-01 22:57:00,2023-10-01 23:14:00,1,2023-10-01 22:57:00
3002,3171,1,328,5,5,True,,2023-12-22 01:10:00,2023-12-22 01:25:00,1,2023-12-22 01:10:00
3003,3172,24,131,4,4,True,,2023-09-02 09:47:00,2023-09-02 10:14:00,1,2023-09-02 09:47:00
3004,3173,16,78,1,1,True,,2023-03-06 16:00:00,2023-03-06 16:16:00,1,2023-03-06 16:00:00
3005,3174,16,78,4,4,True,,2023-02-25 13:03:00,2023-02-25 13:17:00,1,2023-02-25 13:03:00
